#Node Time X Y
0 356.0 334.8796961634138 166.37231744658123
0 358.0 264.89546221341345 164.88672045159768
0 360.0 194.91122826341302 163.40112345661413
0 362.0 124.92699431341264 161.9155264616306
0 364.0 54.942760363412255 160.42992946664705
0 366.0 15.041473586588346 158.9443324716635
0 368.0 85.02570753658952 157.45873547667992
0 370.0 155.0099414865907 155.97313848169634
0 372.0 224.99417543659183 154.48754148671273
0 374.0 294.97840938659306 153.00194449172918
0 376.0 364.96264333659417 151.5163474967456
0 378.0 434.94687728659534 150.030750501762
0 380.0 504.9311112365965 148.54515350677843
0 382.0 574.9153451865977 147.05955651179482
0 384.0 644.8995791365988 145.57395951681124
0 386.0 685.5284004029571 148.24714157936705
0 388.0 618.9292034062256 166.11130874370855
0 390.0 552.3300064094941 183.97547590805004
0 392.0 485.7308094127624 201.83964307239154
0 394.0 419.13161241603086 219.70381023673303
0 396.0 352.53241541929935 237.56797740107453
0 398.0 285.9332184225678 255.43214456541602
0 400.0 219.33402142583626 273.2963117297575
0 402.0 152.73482442910463 291.160478894099
0 404.0 86.13562743237308 309.0246460584405
0 406.0 22.622340003172805 313.1349304108692
0 408.0 29.74955205772257 266.8903258599827
0 410.0 82.22124311932996 220.55759836488141
0 412.0 134.69293418093733 174.2248708697802
0 414.0 187.16462524254473 127.89214337467897
0 416.0 239.63631630415207 81.55941587957776
0 418.0 292.1080073657595 35.22668838447652
0 420.0 343.38942105496983 10.055019103015173
0 422.0 390.8954536500861 52.00304894673809
0 424.0 438.40148624520236 93.95107879046101
0 426.0 485.9075188403185 135.89910863418393
0 428.0 533.4135514354348 177.84713847790684
0 430.0 580.919584030551 219.79516832162977
0 432.0 628.4256166256672 261.7431981653527
0 434.0 675.9316492207835 303.6912280090756
0 436.0 723.4376818158997 345.6392578527985
0 438.0 770.9437144110158 387.5872876965214
0 440.0 821.2658334432284 416.7137659863206
0 442.0 880.5201557925031 405.17220802154844
0 444.0 939.7744781417779 393.6306500567763
0 446.0 999.0288004910525 382.0890920920042
0 448.0 1058.2831228403272 370.547534127232
0 450.0 1117.5374451896018 359.00597616245983
0 452.0 1176.7917675388767 347.4644181976877
0 454.0 1236.0460898881513 335.9228602329155
0 456.0 1295.300412237426 324.3813022681434
0 458.0 1354.5547345867005 312.8397443033713
0 460.0 1396.9204751348034 315.74513137443444
0 462.0 1385.718170186247 364.47405875683796
0 464.0 1374.515865237691 413.2029861392414
0 466.0 1363.3135602891348 461.9319135216449
0 468.0 1352.1112553405787 510.6608409040484
0 470.0 1340.9089503920222 559.389768286452
0 472.0 1329.706645443466 608.1186956688554
0 474.0 1318.5043404949097 656.8476230512589
0 476.0 1307.3020355463534 705.5765504336623
0 478.0 1296.0997305977974 754.3054778160658
0 480.0 1280.4045042350513 800.9517420565448
0 482.0 1250.458405800173 840.9921115419604
0 484.0 1220.512307365295 881.0324810273759
0 486.0 1190.566208930417 921.0728505127914
0 488.0 1160.6201104955392 961.1132199982071
0 490.0 1130.674012060661 1001.1535894836227
0 492.0 1100.727913625783 1041.193958969038
0 494.0 1070.7818151909048 1081.2343284544536
0 496.0 1040.8357167560268 1121.2746979398692
0 498.0 1010.8896183211489 1161.3150674252847
0 500.0 975.1718713085762 1192.010874716013
0 502.0 921.1473216739375 1193.0671338975776
0 504.0 867.122772039299 1194.1233930791423
0 506.0 813.0982224046603 1195.1796522607067
0 508.0 759.0736727700216 1196.2359114422713
0 510.0 705.0491231353828 1197.2921706238358
0 512.0 651.0245735007443 1198.3484298054007
0 514.0 597.0000238661055 1199.404688986965
0 516.0 542.9754742314668 1200.4609481685297
0 518.0 488.9509245968282 1201.5172073500944
0 520.0 459.6156518191322 1204.7341325301247
0 522.0 508.5910579085366 1214.8043658133179
0 524.0 557.566463997941 1224.874599096511
0 526.0 606.5418700873454 1234.9448323797042
0 528.0 655.5172761767499 1245.0150656628973
0 530.0 704.4926822661541 1255.0852989460905
0 532.0 753.4680883555586 1265.1555322292836
0 534.0 802.443494444963 1275.2257655124768
0 536.0 851.4189005343674 1285.29599879567
0 538.0 900.3943066237717 1295.366232078863
0 540.0 948.0991533548723 1312.6362562998106
0 542.0 991.7739765876646 1352.7429362601583
0 544.0 1035.448799820457 1392.8496162205063
0 546.0 1079.1236230532493 1432.9562961808542
0 548.0 1122.7984462860418 1473.062976141202
0 550.0 1166.473269518834 1513.1696561015497
0 552.0 1210.1480927516263 1553.2763360618974
0 554.0 1253.8229159844186 1593.383016022245
0 556.0 1297.4977392172111 1633.489695982593
0 558.0 1341.1725624500034 1673.5963759429408
0 560.0 1366.9817774427427 1715.7861075819346
0 562.0 1336.123965784243 1764.5829663561303
0 564.0 1305.2661541257428 1813.3798251303258
0 566.0 1274.4083424672428 1862.1766839045213
0 568.0 1243.550530808743 1910.973542678717
0 570.0 1212.6927191502427 1959.7704014529127
0 572.0 1180.6839991949637 1989.6127562224865
0 574.0 1143.2709168745228 1930.4497502873255
0 576.0 1105.8578345540816 1871.2867443521645
0 578.0 1068.4447522336407 1812.1237384170033
0 580.0 1031.0316699131995 1752.9607324818423
0 582.0 993.6185875927584 1693.7977265466811
0 584.0 956.2055052723174 1634.6347206115204
0 586.0 918.7924229518762 1575.4717146763592
0 588.0 881.3793406314353 1516.3087087411982
0 590.0 843.9662583109942 1457.1457028060372
0 592.0 803.6591999528155 1400.641386188108
0 594.0 749.7627920106602 1356.6215746579594
0 596.0 695.866384068505 1312.601763127811
0 598.0 641.9699761263496 1268.5819515976625
0 600.0 588.0735681841944 1224.5621400675138
0 602.0 534.177160242039 1180.5423285373652
0 604.0 480.2807522998837 1136.5225170072167
0 606.0 426.3843443577284 1092.502705477068
0 608.0 372.48793641557313 1048.4828939469194
0 610.0 318.59152847341784 1004.4630824167708
0 612.0 277.0140273041028 958.3528958055784
0 614.0 293.2828691748012 902.4268581411947
0 616.0 309.55171104549964 846.500820476811
0 618.0 325.82055291619804 790.5747828124272
0 620.0 342.0893947868965 734.6487451480435
0 622.0 358.3582366575949 678.7227074836596
0 624.0 374.62707852829334 622.7966698192758
0 626.0 390.8959203989917 566.8706321548921
0 628.0 407.16476226969013 510.9445944905083
0 630.0 423.4336041403885 455.01855682612455
0 632.0 429.8394794982496 402.90861675067237
0 634.0 389.9314607083264 368.7180662991591
0 636.0 350.02344191840314 334.52751584764576
0 638.0 310.1154231284799 300.33696539613254
0 640.0 270.20740433855667 266.14641494461927
0 642.0 230.29938554863338 231.95586449310593
0 644.0 190.39136675871012 197.76531404159266
0 646.0 150.48334796878686 163.57476359007939
0 648.0 110.57532917886363 129.3842131385661
0 650.0 70.66731038894038 95.19366268705285
0 652.0 38.988269999665256 58.31296470335745
0 654.0 45.950345758962236 8.800042136394774
0 656.0 55.20229772222135 56.998032602792414
0 658.0 64.94920378523668 126.31612419653693
0 660.0 74.69610984825202 195.63421579028147
0 662.0 84.44301591126735 264.95230738402597
0 664.0 94.18992197428268 334.27039897777047
0 666.0 103.93682803729803 403.58849057151497
0 668.0 113.68373410031337 472.9065821652596
0 670.0 123.4306401633287 542.2246737590041
0 672.0 133.17754622634405 611.5427653527486
0 674.0 142.92445228935938 680.8608569464931
0 676.0 132.3291807665837 749.4040340508193
0 678.0 117.33697102652135 817.7797142822428
0 680.0 102.34476128645902 886.1553945136664
0 682.0 87.35255154639667 954.5310747450899
0 684.0 72.36034180633432 1022.9067549765133
0 686.0 57.36813206627199 1091.2824352079367
0 688.0 42.37592232620965 1159.6581154393602
0 690.0 27.383712586147315 1228.0337956707838
0 692.0 12.391502846084968 1296.4094759022075
0 694.0 2.6007068939774203 1364.785156133631
0 696.0 17.592916634040073 1433.1608363650557
0 698.0 32.58512637410272 1501.5365165964809
0 700.0 47.57733611416537 1569.9121968279055
0 702.0 62.56954585422803 1638.2878770593306
0 704.0 77.56175559429067 1706.6635572907555
0 706.0 92.55396533435334 1775.0392375221804
0 708.0 107.54617507441598 1843.414917753605
0 710.0 122.53838481447863 1911.7905979850302
0 712.0 137.53059455454127 1980.166278216455
0 714.0 151.89628527308804 1954.3154364936809
0 716.0 166.00598706242448 1889.964652023906
0 718.0 180.11568885176092 1825.613867554131
0 720.0 194.22539064109736 1761.2630830843561
0 722.0 208.3350924304338 1696.9122986145812
0 724.0 222.44479421977024 1632.561514144806
0 726.0 236.55449600910666 1568.2107296750312
0 728.0 250.6641977984431 1503.8599452052563
0 730.0 264.77389958777957 1439.5091607354811
0 732.0 278.883601377116 1375.1583762657065
0 734.0 321.7273431617885 1359.8986307547655
0 736.0 376.31150443523495 1364.6969554146046
0 738.0 430.89566570868146 1369.495280074444
0 740.0 485.47982698212786 1374.2936047342832
0 742.0 540.0639882555744 1379.0919293941224
0 744.0 594.6481495290209 1383.8902540539616
0 746.0 649.2323108024674 1388.688578713801
0 748.0 703.8164720759138 1393.4869033736402
0 750.0 758.4006333493603 1398.2852280334796
0 752.0 812.9847946228068 1403.0835526933188
0 754.0 793.4654122146028 1433.838453089647
0 756.0 743.6681194057563 1475.198930971354
0 758.0 693.8708265969099 1516.5594088530609
0 760.0 644.0735337880634 1557.9198867347677
0 762.0 594.2762409792169 1599.2803646164748
0 764.0 544.4789481703704 1640.6408424981817
0 766.0 494.68165536152395 1682.0013203798887
0 768.0 444.88436255267743 1723.3617982615956
0 770.0 395.08706974383097 1764.7222761433027
0 772.0 345.28977693498445 1806.0827540250095
0 774.0 353.20019166525464 1862.1700111592381
0 776.0 384.689354610349 1924.2744717974379
0 778.0 416.17851755544336 1986.3789324356376
0 780.0 447.79781288103857 1951.2599535080756
0 782.0 479.45366798173893 1888.8267344829167
0 784.0 511.1095230824392 1826.3935154577578
0 786.0 542.7653781831395 1763.9602964325989
0 788.0 574.4212332838399 1701.52707740744
0 790.0 606.0770883845403 1639.093858382281
0 792.0 637.7329434852406 1576.6606393571221
0 794.0 669.3887985859409 1514.2274203319632
0 796.0 701.0446536866413 1451.7942013068043
0 798.0 732.7005087873416 1389.3609822816454
0 800.0 696.8888447582232 1348.1731039633014
0 802.0 642.1226567528715 1312.9539543755295
0 804.0 587.35646874752 1277.7348047877576
0 806.0 532.5902807421684 1242.5156551999855
0 808.0 477.8240927368168 1207.2965056122139
0 810.0 423.0579047314651 1172.0773560244415
0 812.0 368.29171672611346 1136.8582064366697
0 814.0 313.5255287207619 1101.6390568488978
0 816.0 258.75934071541025 1066.419907261126
0 818.0 203.99315271005867 1031.2007576733538
0 820.0 171.89221907558073 1056.9434902505748
0 822.0 146.15892890778366 1099.8130339516683
0 824.0 120.42563873998655 1142.682577652762
0 826.0 94.69234857218945 1185.5521213538552
0 828.0 68.95905840439237 1228.4216650549488
0 830.0 43.22576823659527 1271.2912087560424
0 832.0 17.49247806879818 1314.1607524571357
0 834.0 8.240812098998912 1357.030296158229
0 836.0 33.97410226679599 1399.8998398593226
0 838.0 59.70739243459307 1442.7693835604161
0 840.0 85.44068260239014 1485.6389272615097
0 842.0 111.17397277018722 1528.5084709626028
0 844.0 136.9072629379843 1571.3780146636964
0 846.0 162.64055310578138 1614.2475583647897
0 848.0 188.37384327357844 1657.117102065883
0 850.0 214.1071334413755 1699.9866457669766
0 852.0 239.8404236091726 1742.85618946807
0 854.0 251.2933257366063 1757.1679694340462
0 856.0 232.4337572471783 1710.861202364939
0 858.0 213.57418875775028 1664.5544352958318
0 860.0 194.71462026832228 1618.2476682267243
0 862.0 175.85505177889422 1571.9409011576167
0 864.0 156.99548328946622 1525.6341340885092
0 866.0 138.13591480003817 1479.3273670194017
0 868.0 119.27634631061017 1433.0205999502944
0 870.0 100.41677782118214 1386.7138328811868
0 872.0 81.5572093317541 1340.4070658120795
0 874.0 66.02248253049888 1324.709703592427
0 876.0 57.54527865464241 1373.985833863048
0 878.0 49.06807477878594 1423.2619641336687
0 880.0 40.59087090292948 1472.5380944042897
0 882.0 32.11366702707303 1521.8142246749105
0 884.0 23.63646315121656 1571.0903549455315
0 886.0 15.159259275360101 1620.3664852161521
0 888.0 6.682055399503634 1669.6426154867731
0 890.0 2.296429326370968 1721.8325815963565
0 892.0 13.14082456307797 1784.8686770136187
0 894.0 23.985219799784975 1847.9047724308812
0 896.0 34.82961503649198 1910.9408678481436
0 898.0 45.67401027319898 1973.976963265406
0 900.0 57.11948818810374 1959.4929793001336
0 902.0 68.98757361430269 1890.5063969212647
0 904.0 80.85565904050165 1821.519814542396
0 906.0 92.7237444667006 1752.5332321635274
0 908.0 104.59182989289957 1683.5466497846587
0 910.0 116.45991531909851 1614.5600674057896
0 912.0 128.32800074529746 1545.573485026921
0 914.0 140.1960861714964 1476.5869026480523
0 916.0 152.06417159769538 1407.6003202691836
0 918.0 163.93225702389432 1338.6137378903147
0 920.0 200.9136309072535 1284.4411440564786
0 922.0 255.55158469259072 1240.6839274385152
0 924.0 310.18953847792795 1196.9267108205522
0 926.0 364.8274922632652 1153.169494202589
0 928.0 419.4654460486025 1109.412277584626
0 930.0 474.1033998339397 1065.6550609666629
0 932.0 528.7413536192769 1021.8978443486994
0 934.0 583.3793074046142 978.1406277307362
0 936.0 638.0172611899513 934.3834111127733
0 938.0 692.6552149752886 890.6261944948101
0 940.0 691.7551695992661 906.3139249752161
0 942.0 651.8076246709117 963.7960409261544
0 944.0 611.8600797425572 1021.2781568770927
0 946.0 571.9125348142029 1078.7602728280308
0 948.0 531.9649898858486 1136.2423887789691
0 950.0 492.01744495749404 1193.7245047299075
0 952.0 452.0699000291397 1251.2066206808456
0 954.0 412.1223551007853 1308.6887366317837
0 956.0 372.1748101724309 1366.170852582722
0 958.0 332.22726524407653 1423.6529685336602
0 960.0 335.195864307672 1411.1797595328303
0 962.0 368.33782464855614 1349.5225582927217
0 964.0 401.47978498944036 1287.865357052613
0 966.0 434.62174533032453 1226.2081558125044
0 968.0 467.76370567120875 1164.5509545723958
0 970.0 500.90566601209287 1102.893753332287
0 972.0 534.0476263529771 1041.236552092178
0 974.0 567.1895866938612 979.5793508520695
0 976.0 600.3315470347454 917.9221496119609
0 978.0 633.4735073756297 856.2649483718523
0 980.0 679.043751204611 853.218647504068
0 982.0 733.3520374777892 891.3803328908983
0 984.0 787.6603237509673 929.5420182777286
0 986.0 841.9686100241456 967.703703664559
0 988.0 896.2768962973238 1005.8653890513893
0 990.0 950.5851825705021 1044.0270744382196
0 992.0 1004.8934688436801 1082.18875982505
0 994.0 1059.2017551168583 1120.3504452118805
0 996.0 1113.5100413900366 1158.5121305987107
0 998.0 1167.8183276632149 1196.6738159855408
0 1000.0 1151.4205657285931 1198.916348937396
0 1002.0 1085.3109951686781 1175.9049456689372
0 1004.0 1019.2014246087633 1152.8935424004785
0 1006.0 953.0918540488485 1129.8821391320196
0 1008.0 886.9822834889337 1106.8707358635609
0 1010.0 820.8727129290187 1083.859332595102
0 1012.0 754.7631423691039 1060.8479293266432
0 1014.0 688.6535718091891 1037.836526058184
0 1016.0 622.5440012492742 1014.8251227897254
0 1018.0 556.4344306893594 991.8137195212665
0 1020.0 564.810408417825 961.8888414312214
0 1022.0 625.5554750109337 927.1032569945787
0 1024.0 686.3005416040423 892.3176725579364
0 1026.0 747.0456081971511 857.5320881212938
0 1028.0 807.7906747902598 822.7465036846512
0 1030.0 868.5357413833685 787.9609192480086
0 1032.0 929.2808079764773 753.1753348113659
0 1034.0 990.0258745695859 718.3897503747235
0 1036.0 1050.7709411626945 683.6041659380809
0 1038.0 1111.5160077558032 648.8185815014383
0 1040.0 1141.565295950938 605.5235970541124
0 1042.0 1150.0330829873624 556.2458476868193
0 1044.0 1158.5008700237865 506.9680983195262
0 1046.0 1166.9686570602107 457.69034895223297
0 1048.0 1175.4364440966351 408.4125995849398
0 1050.0 1183.904231133059 359.13485021764654
0 1052.0 1192.3720181694835 309.85710085035333
0 1054.0 1200.8398052059076 260.5793514830601
0 1056.0 1209.3075922423318 211.30160211576697
0 1058.0 1217.775379278756 162.0238527484738
0 1060.0 1196.4123996750056 115.84621149288844
0 1062.0 1154.0760889355101 71.8481854904993
0 1064.0 1111.7397781960144 27.850159488110137
0 1066.0 1072.2176870619724 13.223187787805376
0 1068.0 1037.5492689984344 49.25235359790635
0 1070.0 1002.8808509348963 85.28151940800733
0 1072.0 968.2124328713583 121.3106852181083
0 1074.0 933.5440148078202 157.33985102820927
0 1076.0 898.8755967442821 193.36901683831024
0 1078.0 864.2071786807442 229.39818264841125
0 1080.0 829.5387606172061 265.4273484585122
0 1082.0 794.870342553668 301.4565142686132
0 1084.0 760.20192449013 337.48568007871415
0 1086.0 754.6928787051542 349.67630799731324
0 1088.0 799.4748833083534 320.7527068841939
0 1090.0 844.2568879115527 291.82910577107464
0 1092.0 889.038892514752 262.9055046579553
0 1094.0 933.8208971179512 233.981903544836
0 1096.0 978.6029017211505 205.05830243171667
0 1098.0 1023.3849063243498 176.1347013185973
0 1100.0 1068.166910927549 147.21110020547798
0 1102.0 1112.9489155307483 118.28749909235867
0 1104.0 1157.7309201339476 89.36389797923934
0 1106.0 1206.1163443789442 73.53736532569299
0 1108.0 1260.7165717769078 80.29929320365174
0 1110.0 1315.3167991748714 87.06122108161048
0 1112.0 1369.9170265728353 93.82314895956925
0 1114.0 1424.5172539707992 100.585076837528
0 1116.0 1479.117481368763 107.34700471548675
0 1118.0 1533.717708766727 114.10893259344553
0 1120.0 1588.3179361646903 120.87086047140427
0 1122.0 1642.9181635626542 127.63278834936303
0 1124.0 1697.518390960618 134.39471622732177
0 1126.0 1715.9582017439898 154.5516447020286
0 1128.0 1672.0322895395977 197.81087604955673
0 1130.0 1628.1063773352064 241.0701073970849
0 1132.0 1584.180465130815 284.3293387446131
0 1134.0 1540.2545529264235 327.58857009214125
0 1136.0 1496.3286407220317 370.8478014396694
0 1138.0 1452.4027285176403 414.10703278719757
0 1140.0 1408.4768163132485 457.3662641347257
0 1142.0 1364.5509041088571 500.6254954822539
0 1144.0 1320.6249919044656 543.884726829782
0 1146.0 1289.0089597050555 553.316766675434
0 1148.0 1278.6237273215258 504.40718736483166
0 1150.0 1268.2384949379968 455.4976080542294
0 1152.0 1257.8532625544676 406.5880287436271
0 1154.0 1247.4680301709384 357.6784494330248
0 1156.0 1237.0827977874092 308.7688701224225
0 1158.0 1226.69756540388 259.8592908118202
0 1160.0 1216.312333020351 210.9497115012179
0 1162.0 1205.9271006368217 162.04013219061562
0 1164.0 1195.5418682532925 113.13055288001331
0 1166.0 1210.11507122811 78.57400574257453
0 1168.0 1267.7339858261325 68.77207462868967
0 1170.0 1325.3529004241545 58.97014351480478
0 1172.0 1382.9718150221765 49.1682124009199
0 1174.0 1440.5907296201985 39.36628128703504
0 1176.0 1498.209644218221 29.56435017315015
0 1178.0 1555.828558816243 19.762419059265273
0 1180.0 1613.447473414265 9.960487945380399
0 1182.0 1671.0663880122872 0.15855683149552316
0 1184.0 1721.4221008771901 8.40778344297554
0 1186.0 1771.6583918240392 16.953808072446687
0 1188.0 1821.8946827708883 25.499832701917832
0 1190.0 1872.1309737177373 34.04585733138898
0 1192.0 1922.3672646645864 42.59188196086013
0 1194.0 1972.6035556114352 51.13790659033127
0 1196.0 1977.0123706356176 59.70907152130403
0 1198.0 1926.4510310933179 68.310392297249
0 1200.0 1875.889691551018 76.91171307319397
0 1202.0 1825.328352008718 85.51303384913894
0 1204.0 1774.7670124664182 94.1143546250839
0 1206.0 1724.2056729241183 102.71567540102886
0 1208.0 1673.6443333818186 111.31699617697383
0 1210.0 1623.0829938395186 119.9183169529188
0 1212.0 1572.521654297219 128.51963772886376
0 1214.0 1521.960314754919 137.12095850480873
0 1216.0 1470.4786084812304 141.89052422989275
0 1218.0 1417.8929203611997 142.0638916445534
0 1220.0 1365.307232241169 142.23725905921407
0 1222.0 1312.7215441211383 142.41062647387474
0 1224.0 1260.1358560011076 142.5839938885354
0 1226.0 1207.550167881077 142.75736130319603
