ID,x,y,time
93,1038.9812456335935,985.7919976485074,0
94,998.1182441846607,971.3796120823015,0
95,974.5500598825034,1001.5275306959265,0
96,1005.3172010167062,1037.2174767488289,0
97,999.4361069142103,1020.5955082987797,0
98,1041.9187280021836,1015.99924037493,0
99,981.5450723165037,1008.0666014141635,0
0,974.3132577575938,939.5206700566628,10
1,1008.213474336355,1069.4457651951916,10
2,1015.3785417902574,970.5869809676709,10
3,996.6407412523108,1003.0292263711989,10
4,1029.0095268634798,1010.885034226871,10
5,975.3108641244781,1030.5074294877054,10
6,968.924093408626,1021.6446162367489,10
7,959.0673406934995,958.9059500065089,10
8,986.2191866120955,1068.0005489586972,10
9,1048.4797773762855,957.9115774632404,10
10,985.7167433519913,986.3817858084751,10
11,1028.80828473017,943.5841313227526,10
12,1012.8908812988801,957.3356915164861,10
13,994.7078819234061,1085.3361266584668,10
14,1002.825272126765,931.5520461027946,10
15,988.3114616818768,1040.578235623157,10
16,1050.2038786177934,991.7050705410832,10
17,937.417241730245,989.968510251838,10
18,1001.5076609903225,977.7588152671078,10
19,959.4926028540501,942.1794276198085,10
20,1026.3109900871418,982.1454773617841,10
21,980.0043015478393,1025.8418171220426,10
22,999.5994187332494,1015.9994851220478,10
23,988.2183911583586,999.6262473791722,10
24,954.8189093622491,1012.6666156038783,10
25,997.7845618227448,964.4929402710142,10
26,1023.76339369323,959.9651755232125,10
27,1025.3945701108767,1069.4027134719956,10
28,949.3928887933973,951.3645116993732,10
29,979.1292816258276,1078.5716337454082,10
30,1001.3939546362332,997.1744784237947,10
31,979.5472262764702,1009.9269619343672,10
32,1030.9851965628634,986.2099666570374,10
33,964.5705050301038,1020.6614207096753,10
34,959.5621369581669,993.2251712141765,10
35,1002.788774394331,944.6304965091251,10
36,995.0151525653413,975.5204057390035,10
37,1003.5927214312186,959.9595196901988,10
38,986.7989803948367,914.588212894908,10
39,990.6360983617503,989.2590435512546,10
40,1041.2750276927648,957.9648709354135,10
41,1016.1094881377787,1027.6825861584855,10
42,980.5143914775867,1040.4478213651203,10
43,967.9702749339986,993.0043237270718,10
44,991.483499798075,935.6309196908568,10
45,1008.7974610726249,985.0931123836834,10
46,1037.745781481336,1057.0071989052155,10
47,1026.5560716183693,1023.3141091339639,10
48,1008.2973601402223,953.8086720472118,10
49,1078.616273591428,987.7936288229481,10
50,1029.0182539167,983.2845681832046,10
51,1048.595705890665,990.1946865379059,10
52,1029.533390881726,1074.3501921343382,10
53,1005.3915764166859,992.5863398318799,10
54,1060.3704878161814,1021.431254968943,10
55,1040.355839800599,1014.1135809636942,10
56,1032.8837770233372,974.8944928940571,10
57,976.1307906420066,1028.534730117524,10
58,941.1085542203679,1007.2135637824955,10
59,1018.2065340339622,966.1673429933428,10
60,1011.0171396078453,997.2394961286833,10
61,970.7745639371299,1027.2411140332044,10
62,966.2547986742624,968.5020583953279,10
63,1002.5558919434653,943.8697498225519,10
64,1004.8210624490109,1015.5555154775445,10
65,1025.2615210100964,950.8605731788932,10
66,1037.4133619894237,982.7689776282089,10
67,992.8272966110565,974.9373001050778,10
68,974.8417356494365,975.0091898614966,10
69,1005.4408780838886,1057.406110941466,10
70,961.3007366913151,1022.9225643495216,10
71,1064.5703213880233,1020.7534688850973,10
72,1054.186792491686,1067.3425886241585,10
73,1025.4603287576576,1037.7524856191944,10
74,1047.5557858039488,949.9905588421655,10
75,1041.8531955748974,1029.5672039954716,10
76,951.0905719169787,1021.453256126567,10
77,1006.1584122515901,956.9081803681295,10
78,1011.3786730709573,992.8032963372862,10
79,1053.6874433921848,996.0856462108507,10
80,1036.1780976502653,1010.8648305610609,10
81,941.5768712648489,987.2947618004662,10
82,935.7079834052943,1001.7226912517557,10
83,969.4933368324258,1065.3878642824436,10
84,1016.5425142708577,941.3237614904601,10
85,959.6759712486315,1017.843042782841,10
86,937.167446309124,959.8545693216573,10
87,995.2240095327658,1010.7997330655194,10
88,1037.8112011917765,951.8740891560052,10
89,953.4531193089989,1026.0410863228656,10
90,932.1937103111101,1029.783380151556,10
91,966.8317980394031,1016.5071315590899,10
92,1046.8499541932079,997.8712299994878,10
93,1062.9451297667954,1023.2477319071459,10
94,966.9004862166161,994.5332648462056,10
95,955.1143637062759,1011.5798378683982,10
96,1021.4984227964115,1014.660556662091,10
97,1019.7417244508351,1015.2433380243187,10
98,1022.86760296818,1040.0233026817698,10
99,989.6551164204541,1026.8831193134013,10
0,1003.2408932689665,925.7507182422174,20
1,1029.8575773417613,1061.6996989517631,20
2,971.1920153797877,983.6769158303717,20
3,999.8654965102844,1032.6552644320234,20
4,1066.6165354780967,1018.8147718509995,20
5,956.8571721843426,1039.3622431750473,20
6,968.6552821931616,1043.6851992801458,20
7,958.5333252407121,985.535423552573,20
8,1010.0824404214568,1069.8086754350004,20
9,1031.222275578514,942.0130634174726,20
10,1034.8538751630642,983.3972616996716,20
11,1045.5915276288679,971.1482456727242,20
12,973.8006616393249,959.7197553189319,20
13,1040.2662391123993,1105.1544605851332,20
14,992.4324800486351,973.7892544104233,20
15,974.0779311178435,1017.3497271285867,20
16,1036.3927861768375,968.0614259513919,20
17,905.8621739881514,1006.2748038898067,20
18,993.0545048782951,1013.411027410385,20
19,924.05127996183,963.1824110547217,20
20,1040.9284743146202,955.0165699287529,20
21,1025.7721403005542,1039.4533063732868,20
22,983.9454073749432,1037.972379920036,20
23,1032.4828243988472,995.5798846433269,20
24,995.3940974067531,985.0724910704898,20
25,1026.6448545001144,963.043084703291,20
26,1045.382653792741,976.9328201213875,20
27,1030.4408284835408,1117.6682103753587,20
28,987.3810116595589,965.953091916661,20
29,1009.9969533823892,1050.2065148830613,20
30,980.9712854107042,1016.5816557578071,20
31,979.3094642553305,978.6989815518617,20
32,1043.7794709087982,1010.1384494996963,20
33,953.3352574880761,1052.1986348878036,20
34,963.0381453767992,1038.2669169264543,20
35,1035.602878839209,932.2507732180146,20
36,1021.2378432298058,946.6253282294972,20
37,1003.8243888352096,911.7537856806375,20
38,1026.9587742629692,906.3939608156502,20
39,943.0698799878387,1004.1145292245441,20
40,1035.3971297879427,979.2959356757266,20
41,994.7676971549859,1039.8581504239612,20
42,961.5180866638274,1025.8807078355114,20
43,992.8944201745737,973.7677839094039,20
44,944.5619259699771,921.3942280197565,20
45,985.1640946545319,969.6261323717818,20
46,998.6685432913424,1082.9464618616255,20
47,1021.5971550694387,1059.5386099576713,20
48,980.8517072371236,973.3011206364499,20
49,1051.1825163353449,986.7819739485178,20
50,1008.5494343245548,1004.2652032332289,20
51,1048.7293586200017,954.4458231102439,20
52,1056.195866836822,1060.5869860522466,20
53,1049.1312818739702,1006.4013451271575,20
54,1034.3273876353712,1030.5979904391475,20
55,1026.935046939672,1032.962667972552,20
56,1015.0381792989446,936.6502569194263,20
57,966.6379821281148,991.0464114031955,20
58,926.8631575046833,1029.1400647001944,20
59,1047.4417531770346,938.4479193748296,20
60,1003.6092665435808,1032.7861461093823,20
61,965.6180584598877,1006.9799315747601,20
62,952.1556014044718,983.0185835903247,20
63,1034.2561983537462,926.9860892774545,20
64,985.9837097273265,1028.1949752250935,20
65,1013.8685304984414,968.1784144232763,20
66,1030.3904568955545,1020.7927914318853,20
67,1012.4725708634963,992.4118151591694,20
68,962.2615778214171,939.8795770400093,20
69,1043.5442984905708,1044.7233793372507,20
70,949.2130549129253,1006.8870293560952,20
71,1032.3156356129189,1000.640545562098,20
72,1102.7954932195566,1072.514881853022,20
73,1041.3893323031716,1000.0878501963344,20
74,1029.7875306409233,980.4859811931013,20
75,1077.6675237921925,1054.6516102593828,20
76,918.090530282766,1017.2944135066645,20
77,1040.5005199246605,978.97139146584,20
78,988.6958014789452,1007.1380683854361,20
79,1083.0289530998637,970.8532059766584,20
80,1061.9598934013106,1039.544817548354,20
81,975.8074643557068,951.6528438788915,20
82,966.6962221418848,985.2773478167179,20
83,1001.6077394140426,1048.5918544349054,20
84,1060.5510535526528,932.4365802286657,20
85,1006.0548316570403,1028.526724603908,20
86,917.8050285073774,976.0506771861513,20
87,980.2084291140328,1056.9843812275956,20
88,1056.558371128307,935.6174083663323,20
89,981.4054452246245,1007.7741229396532,20
90,919.0488947312547,1008.745395336959,20
91,996.2781404637398,1031.8589515187577,20
92,1047.5182983749435,1038.75966247508,20
93,1082.6483955956048,1031.040830998073,20
94,985.1656553816595,982.5735253518149,20
95,988.9475814123587,986.3635837507927,20
96,981.9833381523215,1007.3950815882711,20
97,1048.872727481551,1014.8703373149613,20
98,992.5253165583797,1045.6832805197807,20
99,1020.7434729168996,1022.8618295482065,20
0,991.3621218974529,948.0204252364108,30
1,1067.1228491502388,1077.3299514408252,30
2,933.3508640470282,989.0269753289859,30
3,1001.9399617283575,1061.0997182726987,30
4,1042.697753368131,1044.9597174629075,30
5,939.2553544119702,1068.0949640804888,30
6,1001.4951662044078,1080.2065171482302,30
7,945.851380768396,1004.6080985886292,30
8,989.7006932818849,1038.056538776494,30
9,1063.1396495639303,941.8682693215839,30
10,1029.393611945205,953.3322831745489,30
11,1060.6906750853886,935.0514937045509,30
12,1011.7360072194396,928.2539763956456,30
13,1026.5494334581902,1064.4675692902174,30
14,1010.4560348274723,997.8527619771855,30
15,975.1907260560857,1039.2004898861787,30
16,1003.7387073461382,963.5194589533717,30
17,947.6114238940831,995.2026423775724,30
18,1011.4556540157466,1028.0592345528646,30
19,922.9616103938504,925.5073242258383,30
20,1082.7291724616625,937.1866722355329,30
21,985.7598302141595,1068.6001928079158,30
22,1002.7558885891802,1063.1270491360679,30
23,1010.0641108273527,961.7931376116156,30
24,1032.9560349481665,1011.3862268449016,30
25,996.1476751029289,946.0061247874481,30
26,1058.6548188870863,1000.7284689881426,30
27,1073.1662543933257,1134.1310861094732,30
28,1012.8551861350238,988.6499452487743,30
29,1043.4418878155957,1045.9733937490817,30
30,1001.3634963052359,991.0047183816827,30
31,976.1782171705247,1002.0090784232475,30
32,1017.8211739006225,1029.045110360626,30
33,930.8312200615543,1085.4388014306776,30
34,936.4778269537824,1006.4929251162358,30
35,1006.5223935072137,945.5442078778126,30
36,1056.0112834543647,962.9997277351939,30
37,978.3496036798415,875.0571786674785,30
38,986.2880676553631,896.7855988639778,30
39,923.7841324656279,1017.2148020670236,30
40,1021.5131458651433,1008.3059039169026,30
41,993.095850213678,1019.0266205364026,30
42,943.2305488392099,1011.4531413568202,30
43,965.675437715277,942.9773413623243,30
44,983.4186063313919,950.8745191859044,30
45,1030.4073414932234,978.0184026288102,30
46,968.9509814668023,1103.3496278569733,30
47,997.9546351758906,1086.3218833405733,30
48,1006.3833038885386,976.383659285085,30
49,1070.7489053078787,957.1076162351053,30
50,1013.8427516291074,1035.0093258173479,30
51,1068.0013890449243,965.8941465985081,30
52,1077.7482277720965,1076.24860223497,30
53,1074.7027755213564,1017.6870789631685,30
54,1047.9305715265348,1013.3482708061631,30
55,1003.7992304237453,1023.8559128956304,30
56,973.4448478400542,948.3357848409527,30
57,974.2994753908227,1014.4240499888813,30
58,894.3913741775564,1023.318370299628,30
59,1053.431856717821,908.5590472655449,30
60,1041.7690188905856,1014.0061182928739,30
61,982.1628687043436,994.2611762153335,30
62,975.096433385866,961.0299501070181,30
63,1074.851149920994,923.7523785740519,30
64,957.7857251559532,1060.3643933968444,30
65,988.8819744378253,992.7325524958192,30
66,1028.2717577071976,1051.6675367787914,30
67,997.9676708468427,960.6917881973491,30
68,934.2729871977451,935.5583522199272,30
69,1056.1669991597123,1064.5709006166328,30
70,970.2563289347695,1002.9729527787271,30
71,1041.042586263828,1018.7647328881911,30
72,1136.273023175703,1091.2962604803824,30
73,1032.575292130788,954.4747402660437,30
74,980.8522016592457,978.1364786102951,30
75,1050.0473700994783,1045.7730030853547,30
76,870.5731490823229,1011.0604676748213,30
77,1060.6072951538788,959.461761376946,30
78,1019.8521869934895,1007.4088816598826,30
79,1071.6257872182014,995.8012102695149,30
80,1017.7433028346577,1051.3420607215608,30
81,958.6389095069618,980.2297146070567,30
82,1010.3748757230308,969.5603656074292,30
83,966.0416157018988,1083.3881332825274,30
84,1073.2924379898104,885.138262548225,30
85,1007.347714816707,1068.7766397855376,30
86,931.141001115131,998.9432287908157,30
87,967.1712499884176,1102.8501819756498,30
88,1022.9897490077062,936.8924217764444,30
89,1005.5964252893232,971.8074949795749,30
90,897.3815605124947,1019.4608497750676,30
91,1015.0520310408002,990.6481419688785,30
92,1060.3205661761972,1057.95440575068,30
93,1108.5699184504044,1044.322255710095,30
94,1010.7017150127687,1003.0627923301276,30
95,989.7489607069906,1023.401442949325,30
96,1010.006063990877,1032.9020546798554,30
97,1093.7913003596107,994.6096155885207,30
98,994.085181701271,1077.3988524675697,30
99,993.381154018006,1025.7272611735943,30
0,977.8186280216872,931.7107772420045,40
1,1043.9771097726216,1099.7860948571365,40
2,922.0789151426112,946.2047191407654,40
3,972.8794520602527,1100.0915774792434,40
4,1048.5695772932327,998.4022506685367,40
5,917.0807385411798,1046.830601021432,40
6,1021.6822485518718,1059.866629884729,40
7,951.3170297442437,1027.3328730301412,40
8,968.7969113679271,1052.6449903597927,40
9,1021.386560971901,934.7412718253636,40
10,1064.023697893252,953.4510786395432,40
11,1090.875189768537,947.7891194217096,40
12,1035.6509503570558,917.4367737726187,40
13,1043.2030320370861,1043.903225211795,40
14,1034.278264444748,1034.9492228787703,40
15,1003.7182596137811,1064.5625177132488,40
16,976.5604406044854,931.7130655560045,40
17,903.6248720777479,1000.9323315927807,40
18,1056.6389776450555,1042.5361124532003,40
19,916.6912803702803,897.4118694368665,40
20,1097.8755171028631,965.9903712993902,40
21,995.292285431168,1047.4311134327565,40
22,1028.0157447153629,1040.0795092910532,40
23,974.6422236367143,984.3581221693333,40
24,1001.9012233253868,1008.3249653424266,40
25,992.4211207558421,899.4833392210718,40
26,1051.7274506874683,981.8017940375225,40
27,1061.4643242054685,1088.007142193274,40
28,987.6806096011899,991.2663504659803,40
29,1028.1282490656722,1064.7241648303532,40
30,1043.997936318497,968.7064114874346,40
31,960.9709302389143,1026.095167006597,40
32,1054.8159577935212,1020.3346944785553,40
33,929.7696862313667,1109.84977145897,40
34,890.3310658249968,1008.8457973030373,40
35,1025.03559938666,988.7105426717454,40
36,1039.4214603783394,994.9268684925914,40
37,950.4812237655152,884.7207052402521,40
38,965.6846411580376,922.5536454472733,40
39,918.3534237437358,970.0774847204088,40
40,1011.1333733990374,1048.823910719875,40
41,999.901880507414,982.3209994155034,40
42,918.6803844001385,1047.8078590607615,40
43,961.8581122078818,900.0204366787843,40
44,999.5599960439067,932.7834993743859,40
45,997.2887941282279,980.8531443607884,40
46,938.4935600834848,1089.5177832264214,40
47,959.3220850547922,1086.7637865747495,40
48,974.4175348829391,943.3000378895324,40
49,1042.996467797483,973.1246605952077,40
50,988.1981298849744,1071.162791039383,40
51,1092.5324896583356,975.4968897080071,40
52,1118.0990911461658,1053.5831929750036,40
53,1062.7548068476146,1038.0433122963307,40
54,1066.7846407101727,1030.1604802126137,40
55,1047.8260225407043,1040.2956758845498,40
56,1014.05978540418,976.4823044387005,40
57,932.3451612187539,995.7954776549485,40
58,877.3767650460381,1049.2766254709813,40
59,1036.5705100502946,947.8117205676109,40
60,1002.284580344551,1009.6906629317962,40
61,1010.2611127159175,974.1584409054071,40
62,992.111056901269,928.5808409679355,40
63,1115.3986587060058,933.7723102255577,40
64,966.7120667345024,1102.6252704225997,40
65,1034.274031059983,1005.2805454819512,40
66,1052.5654718660048,1069.2557480543396,40
67,1012.5625073747964,929.6875272855856,40
68,951.1489459683797,959.0753881403842,40
69,1067.8514770164938,1037.039789062032,40
70,973.6884767170731,1026.9399718050122,40
71,1034.98108567167,997.5480625161358,40
72,1124.389518520416,1120.8538414786308,40
73,1011.200835602179,990.1155283678978,40
74,997.514230843388,939.7647672224952,40
75,1076.2191028556367,1041.4284411086526,40
76,864.2608568967286,1035.1168306123948,40
77,1046.2671728403307,980.4190740142584,40
78,985.7837635861395,1002.6309948533368,40
79,1106.6664368992551,966.6077337964152,40
80,998.6847994375058,1032.7813705464775,40
81,936.0655008776091,986.1815819883553,40
82,998.3352608074746,996.6778311437905,40
83,961.68339360747,1049.1871715190898,40
84,1089.306062158303,869.943176244062,40
85,1026.0817114205386,1106.4166458409625,40
86,883.0040580132973,997.0330739390542,40
87,983.4367234255074,1150.1244893867195,40
88,1013.9707598341034,971.7931635303682,40
89,981.1102168714656,956.0371663876373,40
90,913.5972616400708,974.6532237322159,40
91,976.1841885278288,975.4922015425606,40
92,1012.7065030317076,1060.2413845774267,40
93,1131.840242224479,1004.3933807728358,40
94,1014.2140869856895,976.8822908209257,40
95,980.7516924089228,1041.6713054244424,40
96,983.1440341981854,1031.7430121685368,40
97,1128.2131304070301,1018.8587131778039,40
98,1026.911750957573,1064.0215066983974,40
99,981.5102976456644,1001.6334870625188,40
0,1015.5295207267071,934.0984979671413,50
1,1035.1970910774546,1066.654958164612,50
2,937.5760402254333,931.5640194527105,50
3,1007.8232669526982,1106.908007091739,50
4,1074.1775945529976,990.7308030461897,50
5,946.3271850684768,1070.2531476280685,50
6,994.1086472481205,1067.558415801604,50
7,933.7885112282388,1038.2088160521253,50
8,970.1742948426238,1087.3013888672358,50
9,1022.1531836330687,897.0899056423943,50
10,1044.345165165887,934.8550462197408,50
11,1128.0331939256264,935.3378395299562,50
12,1060.764445694198,882.1042651434464,50
13,1056.9192580202823,1075.7909901512353,50
14,1068.5665689281748,1071.1676410541465,50
15,1034.7843811490632,1078.7290162063714,50
16,1023.7073961371851,921.1511239897816,50
17,879.1852912457632,1034.5737097369577,50
18,1053.9862036016286,1070.0399492148995,50
19,893.1849515742421,893.5662577750483,50
20,1088.0014064738548,988.144007476021,50
21,989.8356752994924,1009.0155165568782,50
22,1009.2538989637338,1048.891469192758,50
23,998.5451236346062,952.8312967030804,50
24,1035.5216819882114,1001.7374937726759,50
25,1020.289410249853,901.8544324309157,50
26,1050.4020065535299,1016.2889189711309,50
27,1066.2945665830885,1132.4569980747522,50
28,995.1907073136692,962.9256561479291,50
29,989.4010575164137,1049.9368925679262,50
30,1008.1103866660224,988.837930239289,50
31,981.0789449272775,1027.5322402042018,50
32,1085.423098253287,1037.994876879811,50
33,950.7985207448327,1105.2208915279891,50
34,916.7602218325862,1046.2142313317966,50
35,1043.7258618417602,981.5361751919313,50
36,1050.5335919242439,1021.0080756158658,50
37,982.0541225059601,910.4758389304609,50
38,993.2827428550428,918.1993637526813,50
39,879.4997842011392,965.0009308098334,50
40,1016.030573616325,1017.2640458680942,50
41,1023.6221804716487,977.3835455570561,50
42,884.8108039930776,1016.927789691558,50
43,955.3889475545141,879.7400475250215,50
44,952.7254819729699,925.4931660913488,50
45,1019.5781616619574,1001.857467322925,50
46,970.4874435506563,1061.3191865418444,50
47,960.6202089808863,1063.792884586914,50
48,994.4914608142731,939.0843486948111,50
49,1006.6130725061736,960.6834024710773,50
50,1014.2731913277786,1058.7507547575362,50
51,1105.7241863033764,950.8250208121613,50
52,1128.4210741129525,1005.1168924979429,50
53,1095.302967895584,1052.3897613543943,50
54,1035.1516899243663,1043.0875943904614,50
55,1024.6911140115049,1052.3432842637665,50
56,1029.9221714554728,1002.8050285172534,50
57,929.6746335050013,1028.9292561097413,50
58,912.1719430786306,1057.0910188881746,50
59,1055.6812390040368,904.6679192725228,50
60,1024.1191355869416,980.3451128003917,50
61,1047.8150885695445,1005.4339398853423,50
62,1031.0329193381726,928.0902413491685,50
63,1075.8596121478101,903.7645893812997,50
64,946.054963645526,1090.7231888627941,50
65,1040.6038780358153,1024.3177311037784,50
66,1028.9939165507321,1111.8525075333566,50
67,1005.018629370369,968.1055668767095,50
68,944.643574333264,911.0795956045595,50
69,1075.604645168365,1008.173326344342,50
70,955.5639444447793,1041.4943444091095,50
71,1024.2071646499637,973.1876829392633,50
72,1105.9794397710373,1134.7624810653049,50
73,982.9238150514069,988.9879863843902,50
74,989.265748854627,910.4044996892193,50
75,1062.406536694931,1025.9607627975456,50
76,861.1039678188457,1061.8482055611416,50
77,1088.5710368757307,968.2923291940372,50
78,999.472137354927,976.5029963169038,50
79,1091.2664376156574,949.3635547039088,50
80,1022.3741578795422,1068.1041340212803,50
81,961.6747218470416,965.7193998610161,50
82,1021.2934059295872,999.2995437465295,50
83,927.0180924510413,1064.0509305168096,50
84,1128.279798753693,849.6062881067808,50
85,1003.9427044423765,1125.1086857567375,50
86,853.5870224683193,978.8402453769686,50
87,967.3477980966966,1103.2956243594401,50
88,1011.2331426893712,1003.3611361735583,50
89,1012.9520838304416,992.4065538417516,50
90,950.7170094694285,955.8556719621962,50
91,940.8217259189769,994.0582256136892,50
92,995.2315294889538,1079.4521128912056,50
93,1107.5224152262851,971.1279266071754,50
94,1046.2681831776472,941.3698689599503,50
95,1018.5269451979661,1018.1786890349044,50
96,963.8399424209666,1052.4235011309795,50
97,1099.0539471267102,1007.2181738737879,50
98,1017.7548349817378,1103.0071041329213,50
99,964.9169063812058,1013.8136034817546,50
0,1042.876181201371,923.7031016787423,60
1,1065.0017198128603,1030.770205711447,60
2,915.4696301512765,964.4071947830984,60
3,1022.3527606521727,1073.4621568228583,60
4,1081.4194039847457,968.9445632843745,60
5,954.9344468956781,1050.8403428043396,60
6,1036.0836011604624,1081.4912251758428,60
7,894.9783003007094,1037.6105822214895,60
8,985.130537336899,1107.4520467113418,60
9,982.8041486413681,879.2657337136989,60
10,1093.5275988446106,929.3463486731525,60
11,1164.6163148282444,969.0976476026275,60
12,1062.4069332971642,930.2239255695793,60
13,1058.489137947191,1042.0811575171326,60
14,1044.6915189887882,1060.6015422250387,60
15,1055.018164883368,1094.3702812189504,60
16,1009.0002067459207,939.4758677599781,60
17,861.2491356226788,1043.7333836626221,60
18,1021.4383552829224,1093.1638786145113,60
19,914.030192726836,902.2296337939296,60
20,1101.7631228228274,1012.9224031798088,60
21,1018.3024557038625,1048.8404315959397,60
22,971.3976180991559,1026.1461468549332,60
23,961.5732812974966,950.0195328936993,60
24,1003.2847665770829,1038.8425891721097,60
25,979.2591371399268,886.9969192739096,60
26,1081.0315137753998,1007.4873800398204,60
27,1094.1346874302353,1158.2463492440045,60
28,1001.6027275048496,931.0377568098368,60
29,1024.70372610679,1029.458258401726,60
30,1009.5400106682337,961.0934172530099,60
31,950.8333846902773,1012.4526838260468,60
32,1133.6630397439317,1031.6808600285726,60
33,921.7749595042995,1140.7123995240445,60
34,886.7236433857704,1010.5455271997854,60
35,1075.7995892630636,988.8628152105515,60
36,1007.4335202985037,1020.4378390073223,60
37,981.5126666936891,866.8935472745206,60
38,979.5752849020575,959.8065829459083,60
39,837.5330001030939,951.7006335202605,60
40,1000.5283083275508,986.7795394052383,60
41,1040.1425332785318,989.7576692296763,60
42,913.4119947315028,1013.8593083098544,60
43,943.6548356536372,900.8961706806273,60
44,942.2024602817512,944.278145888768,60
45,1047.5495319985396,992.1444851776922,60
46,936.8911261716817,1091.787682577177,60
47,970.7308143264427,1045.6807150645723,60
48,1017.4136479013329,971.6403617938429,60
49,1046.925522057202,990.0625467003888,60
50,1001.6397234854577,1102.995887886597,60
51,1115.0388296957085,919.1037195361879,60
52,1165.7119802621335,989.7704218625383,60
53,1126.868183311215,1074.6661914956671,60
54,1040.7385206324902,996.8933990257276,60
55,1063.7125265046664,1066.0420978284546,60
56,1045.7318727000086,1030.4964325481287,60
57,916.0159673544435,986.4122129356498,60
58,957.6427336664706,1047.3985600310004,60
59,1098.8952830331564,903.1013897300057,60
60,1061.5208308444905,989.2324558709323,60
61,1036.6424293448351,1022.5352936079147,60
62,1060.8346282522427,894.7687870955542,60
63,1120.6535968846038,923.1892801117976,60
64,964.3025298175896,1079.6642744711116,60
65,1013.3660579899449,1013.929981754276,60
66,988.8873443251233,1140.8192967450336,60
67,972.5478883072444,991.4238622681337,60
68,902.248739463977,903.6215588642773,60
69,1071.9841601209878,1035.056320421943,60
70,928.3922306308081,1035.8993354800657,60
71,1063.2336119183926,960.3117151758714,60
